id,brand,name,manual_url
39517b7d-21a9-4695-9db5-e496f4d07534,Courant,"Phoenix 10mm Hitch Cord 0.70 m",https://vertical-living.mycourant.com/media/13733/1/0/1/COURANT-NOTICE-PHOENIX.pdf
4be45eb4-97d2-4b89-9eaf-ad06a37d55c3,Courant,"Phoenix 10mm Hitch Cord 0.75 m",https://vertical-living.mycourant.com/media/13733/1/0/1/COURANT-NOTICE-PHOENIX.pdf
a575ead2-7db7-4a11-9c9b-b5269d7fe497,Courant,"Phoenix 10mm Hitch Cord 0.80 m",https://vertical-living.mycourant.com/media/13733/1/0/1/COURANT-NOTICE-PHOENIX.pdf
648a806b-5223-4b14-8f1e-fb9d342a88b3,Courant,"Phoenix 10mm Hitch Cord 0.85 m",https://vertical-living.mycourant.com/media/13733/1/0/1/COURANT-NOTICE-PHOENIX.pdf
ba413bf2-7dbc-48c5-8f2a-18e213b7ce50,Courant,"Phoenix 10mm Hitch Cord 0.90 m",https://vertical-living.mycourant.com/media/13733/1/0/1/COURANT-NOTICE-PHOENIX.pdf
23b69209-d175-4446-8612-6e067ee8bdb0,Courant,"Phoenix 10mm Hitch Cord 1.00 m",https://vertical-living.mycourant.com/media/13733/1/0/1/COURANT-NOTICE-PHOENIX.pdf
1357ccba-7098-42a1-a3d7-40eba5b10abb,Courant,"Phoenix 10mm Hitch Cord 1.10 m",https://vertical-living.mycourant.com/media/13733/1/0/1/COURANT-NOTICE-PHOENIX.pdf
f0aeb5d7-a976-40e9-add8-e47168d148a7,Courant,"Phoenix 8mm Hitch Cord",https://vertical-living.mycourant.com/media/13733/1/0/1/COURANT-NOTICE-PHOENIX.pdf
6fbf77ca-43db-4cf9-ba5c-a3ca2e5f4be8,Courant,"Phoenix 8mm Hitch Cord 0.65 m",https://vertical-living.mycourant.com/media/13733/1/0/1/COURANT-NOTICE-PHOENIX.pdf
fac7cf8c-f9cb-4510-8b82-45abc8936ea6,Courant,"Phoenix 8mm Hitch Cord 0.70 m",https://vertical-living.mycourant.com/media/13733/1/0/1/COURANT-NOTICE-PHOENIX.pdf
98e28bb8-1544-4513-a1cc-2579c50fe4a4,Courant,"Phoenix 8mm Hitch Cord 0.75 m",https://vertical-living.mycourant.com/media/13733/1/0/1/COURANT-NOTICE-PHOENIX.pdf
1c896ef5-b24f-4fb2-81bb-553181fe1a9d,Courant,"Phoenix 8mm Hitch Cord 0.80 m",https://vertical-living.mycourant.com/media/13733/1/0/1/COURANT-NOTICE-PHOENIX.pdf
b31d8478-aff2-4955-a178-9aed5f4c8f15,Courant,"Phoenix 8mm Hitch Cord 0.85 m",https://vertical-living.mycourant.com/media/13733/1/0/1/COURANT-NOTICE-PHOENIX.pdf
33bd1274-eed7-4de8-9fd1-44286a329507,Courant,"Phoenix 8mm Hitch Cord 0.90 m",https://vertical-living.mycourant.com/media/13733/1/0/1/COURANT-NOTICE-PHOENIX.pdf
959952e8-41bf-46a2-8fe1-24a4e24a18f6,Courant,"Phoenix 8mm Hitch Cord 1.00 m",https://vertical-living.mycourant.com/media/13733/1/0/1/COURANT-NOTICE-PHOENIX.pdf
5713b6fa-3455-43f1-993a-f8a802b4862e,Courant,"Phoenix 8mm Hitch Cord 1.10 m",https://vertical-living.mycourant.com/media/13733/1/0/1/COURANT-NOTICE-PHOENIX.pdf
b8b449c3-5fc9-4ecb-ae96-0d6b52d85b57,Courant,"Rebel 11mm",https://vertical-living.mycourant.com/media/29306/1/0/1/COURANT-NOTICE-CORDES.pdf
33924d34-8fb4-4927-9290-3baa9ffac668,Courant,"Squir 11.5mm",https://vertical-living.mycourant.com/media/29306/1/0/1/COURANT-NOTICE-CORDES.pdf
d9e13ef2-b096-4360-a9a8-c2368cecb29d,Courant,"Stileo lanyard with stitched eyes",https://vertical-living.mycourant.com/media/28036/1/0/1/COURANT-NOTICE-LONGE+STILEO.pdf
c33b5726-13b5-495e-86b1-57807ac7c226,Courant,"Synchro friction saver",https://vertical-living.mycourant.com/media/13700/1/0/1/COURANT-NOTICE-FAUSSE+FOURCHE+SYNCHRO.pdf
bf408054-1bf6-4c5d-a6a1-8f820da34c28,Courant,"Truck 10.5mm",https://vertical-living.mycourant.com/media/29306/1/0/1/COURANT-NOTICE-CORDES.pdf
ab8dc9dd-1060-45d1-9b22-ebc93f71344f,Courant,"Truck 11mm",https://vertical-living.mycourant.com/media/29306/1/0/1/COURANT-NOTICE-CORDES.pdf
92aca33a-f9ba-4e7c-b681-776f73cdf866,Courant,"Ultima 10.5mm",https://vertical-living.mycourant.com/media/29306/1/0/1/COURANT-NOTICE-CORDES.pdf
8cad3342-b9e3-4de6-9b8e-71100d9814b9,Courant,"Ultima 11mm",https://vertical-living.mycourant.com/media/29306/1/0/1/COURANT-NOTICE-CORDES.pdf
9d078e15-76d0-42e1-9013-a455083618b5,Courant,"Wild 11mm",https://vertical-living.mycourant.com/media/29306/1/0/1/COURANT-NOTICE-CORDES.pdf
0a3e6f4e-0102-4e7c-8594-19f2ae4c5afa,Kask,"HP Plus Orange",https://www.kask-safety.com/media/download/img_3259.pdf
11cf2dcc-8b5f-4cab-97b8-e3c33aa4c697,Kask,"HP Plus White",https://www.kask-safety.com/media/download/img_3259.pdf
373e42de-7b1b-4144-9086-556fbf5b91a6,Kask,"HP Plus Yellow",https://www.kask-safety.com/media/download/img_3259.pdf
04faf374-95bc-485d-8b65-8bd11e0e9af2,Kask,"Primero Air Black",https://www.kask-safety.com/media/download/img_4371.pdf
1a7ef3d0-cafa-45fb-ad40-e045195e1357,Kask,"Primero Air Blue",https://www.kask-safety.com/media/download/img_4371.pdf
f0764d6b-7bd9-4c3a-becf-b01e822ddb69,Kask,"Primero Air Hi-Viz",https://www.kask-safety.com/media/download/img_4371.pdf
29316948-6880-4c99-a989-5a47a2fe8450,Kask,"Primero Air Orange",https://www.kask-safety.com/media/download/img_4371.pdf
